coverage_id,jurisdiction_id,topic,applicability_status,authority_url,application_url,source_id,coverage_status,next_verification,legacy_row_id,linked_rule_ids,filing_mode,physical_submission,applicant_visit,inspection,testing_or_notarisation,documents,procedure_urls
JK-professional_tax,IN-JK,professional_tax,legacy_claim_unverified,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,imported_unverified,Original Yes/No retained in legacy_rows only; verify present levy/exemptions from current official law. A missing portal is not evidence of non-levy.,S024,,unverified,unverified,unverified,unverified,unverified,,
JK-shops_establishments,IN-JK,shops_establishments,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024,,unverified,unverified,unverified,unverified,unverified,,
JK-labour_welfare_fund,IN-JK,labour_welfare_fund,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024,,unverified,unverified,unverified,unverified,unverified,,
JK-factory_licensing,IN-JK,factory_licensing,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024,,unverified,unverified,unverified,unverified,unverified,,
JK-pollution_cte,IN-JK,pollution_cte,requires_activity_and_local_law_review,https://jkpcb.jk.gov.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S024,,unverified,unverified,unverified,unverified,unverified,,
JK-pollution_cto,IN-JK,pollution_cto,requires_activity_and_local_law_review,https://jkpcb.jk.gov.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S024,,unverified,unverified,unverified,unverified,unverified,,
JK-hazardous_waste,IN-JK,hazardous_waste,requires_activity_and_local_law_review,https://jkpcb.jk.gov.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S024,,unverified,unverified,unverified,unverified,unverified,,
JK-fire_safety,IN-JK,fire_safety,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024,,unverified,unverified,unverified,unverified,unverified,,
JK-municipal_trade,IN-JK,municipal_trade,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S024,,unverified,unverified,unverified,unverified,unverified,,
JK-building_occupancy,IN-JK,building_occupancy,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S024,,unverified,unverified,unverified,unverified,unverified,,
JK-state_drug_licensing,IN-JK,state_drug_licensing,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024,,unverified,unverified,unverified,unverified,unverified,,
JK-excise,IN-JK,excise,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024,,unverified,unverified,unverified,unverified,unverified,,
JK-legal_metrology,IN-JK,legal_metrology,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024,,unverified,unverified,unverified,unverified,unverified,,
JK-rera,IN-JK,rera,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024,,unverified,unverified,unverified,unverified,unverified,,
JK-psara,IN-JK,psara,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024,,unverified,unverified,unverified,unverified,unverified,,
JK-state_food_safety,IN-JK,state_food_safety,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024,,unverified,unverified,unverified,unverified,unverified,,
JK-groundwater,IN-JK,groundwater,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024,,unverified,unverified,unverified,unverified,unverified,,
JK-boilers,IN-JK,boilers,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024,,unverified,unverified,unverified,unverified,unverified,,
JH-professional_tax,IN-JH,professional_tax,legacy_claim_unverified,https://www.nsws.gov.in/state-list,,NSWS,imported_unverified,Original Yes/No retained in legacy_rows only; verify present levy/exemptions from current official law. A missing portal is not evidence of non-levy.,S013,,unverified,unverified,unverified,unverified,unverified,,
JH-shops_establishments,IN-JH,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013,,unverified,unverified,unverified,unverified,unverified,,
JH-labour_welfare_fund,IN-JH,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013,,unverified,unverified,unverified,unverified,unverified,,
JH-factory_licensing,IN-JH,factory_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013,,unverified,unverified,unverified,unverified,unverified,,
JH-pollution_cte,IN-JH,pollution_cte,requires_activity_and_local_law_review,https://jspcb.org.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S013,,unverified,unverified,unverified,unverified,unverified,,
JH-pollution_cto,IN-JH,pollution_cto,requires_activity_and_local_law_review,https://jspcb.org.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S013,,unverified,unverified,unverified,unverified,unverified,,
