coverage_id,jurisdiction_id,topic,applicability_status,authority_url,application_url,source_id,coverage_status,next_verification,legacy_row_id
JH-rera,IN-JH,rera,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
JH-psara,IN-JH,psara,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
JH-state_food_safety,IN-JH,state_food_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
JH-groundwater,IN-JH,groundwater,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
JH-boilers,IN-JH,boilers,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
KA-professional_tax,IN-KA,professional_tax,levy_evidenced_schedule_requires_review,https://ptax.karnataka.gov.in/,https://ptax.karnataka.gov.in/,KA_PT,partial_rule_research,"Verify current schedule, employer versus own-account liability, exemptions, registration time, payment and return dates. This does not mean every entity owes tax.",S002
KA-shops_establishments,IN-KA,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-labour_welfare_fund,IN-KA,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-factory_licensing,IN-KA,factory_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-pollution_cte,IN-KA,pollution_cte,requires_activity_and_local_law_review,https://kspcb.karnataka.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S002
KA-pollution_cto,IN-KA,pollution_cto,requires_activity_and_local_law_review,https://kspcb.karnataka.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S002
KA-hazardous_waste,IN-KA,hazardous_waste,requires_activity_and_local_law_review,https://kspcb.karnataka.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S002
KA-fire_safety,IN-KA,fire_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-municipal_trade,IN-KA,municipal_trade,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S002
KA-building_occupancy,IN-KA,building_occupancy,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S002
KA-state_drug_licensing,IN-KA,state_drug_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-excise,IN-KA,excise,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-legal_metrology,IN-KA,legal_metrology,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-rera,IN-KA,rera,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-psara,IN-KA,psara,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-state_food_safety,IN-KA,state_food_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-groundwater,IN-KA,groundwater,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-boilers,IN-KA,boilers,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KL-professional_tax,IN-KL,professional_tax,legacy_claim_unverified,https://www.nsws.gov.in/state-list,,NSWS,imported_unverified,Original Yes/No retained in legacy_rows only; verify present levy/exemptions from current official law. A missing portal is not evidence of non-levy.,S010
KL-shops_establishments,IN-KL,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S010
KL-labour_welfare_fund,IN-KL,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S010
KL-factory_licensing,IN-KL,factory_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S010
