review_id,rule_id,field_name,review_status,evidence_ids_json,review_note
C070-V1-application_url,C070-V1,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C070-V1-filing_mode,C070-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C070-V1-physical_submission,C070-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C070-V1-applicant_visit,C070-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C070-V1-inspection,C070-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C071-V1-governing_law,C071-V1,governing_law,source_scoped_partial,"[""C071-V1-FIX-governing_law""]",Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C071-V1-applicability_text,C071-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C071-V1-turnover_basis,C071-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C071-V1-employee_basis,C071-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C071-V1-deadline_text,C071-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C071-V1-documents,C071-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C071-V1-application_url,C071-V1,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C071-V1-filing_mode,C071-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C071-V1-physical_submission,C071-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C071-V1-applicant_visit,C071-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
C071-V1-inspection,C071-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
